ID,AnnualIncome,Age,Gender,MembershipLevel,TotalSpend,MonthsAsUser,AppPurchase,TargetAmt
8458553,170000,46,F,2,1000,8,1,1
8459037,80000,45,F,1,0.01,5,0,0
8462178,125000,49,,2,2000,5,0,0
8465789,110000,,M,2,1000,16,0,0
8468680,140000,46,F,1,0.01,8,0,0
8470669,#N/A,43,U,2,1000,5,0,0
8471398,140000,33,F,2,100,9,1,1
8475075,95000,49,F,1,0.01,4,0,0
8476012,125000,41,M,2,1600.01,5,0,0
8477000,155000,52,F,1,0.01,1,0,0
8480397,65000,43,U,3,6000,2,0,0
8485453,95000,59,F,2,5000,6,0,0
8491798,125000,56,F,3,16000,8,0,0
8494061,155000,36,M,2,250,1,1,1
8500568,#N/A,48,M,1,0.01,8,0,0
8503443,140000,71,F,1,0.01,7,0,0
8504547,80000,40,F,2,4000,6,0,0
8505926,140000,63,F,2,500,26,0,0
8507333,95000,36,U,1,0.01,5,0,0
8510954,155000,54,M,2,420,5,0,0
8513120,20000,64,F,3,18000,2,0,0
8513643,95000,45,M,1,0.01,10,0,0
8514674,80000,35,M,1,0.01,5,0,0
8519005,125000,53,F,2,1000,4,0,0
8520216,155000,50,,1,0.01,,1,1
8521166,155000,36,F,3,8000,12,0,0
8529310,125000,51,M,1,0.01,5,0,0
8530378,125000,64,F,3,6000,2,0,0
8532567,185000,35,F,2,500,11,1,3
8541183,155000,51,U,2,4000,9,0,0
8541833,80000,75,F,2,4800,16,0,0
8542031,110000,36,U,1,0.01,8,0,0
8543852,200000,43,F,3,6000,1,0,0
8546533,140000,72,M,3,7000,2,0,0
8547971,170000,74,F,3,10000,5,0,0
8548293,155000,71,M,3,12000,12,1,1
8551456,125000,70,F,3,18000,3,1,1
8553300,95000,,F,1,0.01,4,0,0
8554951,170000,33,F,1,0.01,8,0,0
8555885,125000,64,F,3,6053.35,5,0,0
8556555,#N/A,,F,3,12000,2,1,1
8559589,140000,38,F,1,0.01,4,1,1
8560668,155000,46,M,2,3000,3,0,0
8563918,95000,76,M,2,2500,21,0,0
8568839,185000,58,F,1,0.01,4,1,1
8570507,260000,50,F,2,5000,2,1,2
8575789,215000,52,F,1,0.01,9,0,0
8576254,#N/A,32,,1,0.01,5,0,0
8577145,80000,29,F,2,50,2,1,1
8577692,125000,43,F,3,11500,8,0,0
8579865,#N/A,,M,1,0.01,5,0,0
8583927,185000,29,F,2,3000,8,1,1
8587388,110000,60,F,1,0.01,13,0,0
8591113,185000,25,F,1,0.01,5,1,1
8596433,95000,60,F,2,3050,8,0,0
8597715,95000,,F,1,0.01,7,0,0
8598908,140000,56,F,1,0.01,,0,0
8599076,185000,,M,1,0.01,4,0,0
8599297,110000,,M,3,20000,4,0,0
8599491,200000,43,F,1,0.01,5,1,1
8599661,95000,71,M,3,11000,4,0,0
8600309,125000,78,F,3,17920,5,1,1
8601836,50000,62,M,3,6053.35,5,0,0
8602727,170000,30,F,2,2267.1,2,1,1
8604304,35000,51,,1,0.01,9,0,0
8604665,95000,60,F,2,0.02,6,0,0
8604789,125000,41,F,2,600,7,1,1
8605300,125000,47,F,2,2500,1,0,0
8608873,215000,77,F,3,6000,2,0,0
8610207,125000,40,F,1,0.01,5,0,0
8611467,170000,76,F,3,10000,2,0,0
8612544,155000,55,M,2,150.01,4,0,0
8613656,140000,41,F,3,18421.25,8,0,0
8613966,170000,67,,3,6000,1,0,0
8615357,245000,33,F,3,9000,3,1,1
8616078,215000,38,M,1,0.01,8,1,1
8616515,155000,68,F,1,0.01,8,1,1
8617007,155000,53,U,2,50,10,0,0
8618135,185000,32,F,2,0.02,4,1,1
8618569,140000,39,F,1,0.01,4,1,1
8619654,110000,54,F,4,22053.34,4,0,0
8620695,95000,61,F,1,0.01,11,1,1
8621357,185000,53,M,1,0.01,8,0,0
8623023,230000,52,F,3,6107.64,7,1,1
8623279,140000,55,F,3,12053.82,10,1,1
8623619,185000,60,,4,22500,8,0,0
8624267,170000,51,M,3,5770.81,22,0,0
8628475,155000,62,F,2,2000,11,0,0
8629668,140000,59,F,2,1420,5,0,0
8630577,110000,72,F,4,20105.32,7,0,0
8630844,200000,72,F,3,10000,2,1,1
8632391,110000,76,M,4,26107.64,8,0,0
8633088,110000,68,,2,1000,30,0,0
8635447,185000,45,U,3,6000,5,0,0
8635692,155000,47,F,1,0.01,9,0,0
8635935,#N/A,64,F,2,3032.25,10,0,0
8636044,155000,53,M,3,9500,6,1,2
8636923,140000,50,F,2,3000,3,1,2
8637644,140000,45,F,1,0.01,8,0,0
8639353,185000,70,F,2,3000,8,1,1
8640157,125000,43,F,1,0.01,5,0,0
8640297,140000,54,F,2,1000,4,1,2
8640432,80000,63,F,3,10000,4,0,0
8640661,125000,50,,1,0.01,5,0,0
8641056,170000,42,F,1,0.01,8,1,1
8641196,125000,52,,1,0.01,5,0,0
8642400,110000,58,M,1,0.01,4,0,0
8642567,95000,50,F,1,0.01,4,0,0
8642982,200000,40,F,1,0.01,4,1,1
8644179,200000,51,F,2,600,6,1,1
8644667,140000,78,F,2,5000,4,1,1
8645124,140000,44,F,1,0.01,5,0,0
8645612,170000,75,F,3,12000,13,1,1
8645892,95000,50,M,2,3000,4,0,0
8646597,155000,,,2,500,9,0,0
8646961,140000,47,F,1,0.01,7,0,0
8647259,125000,44,M,3,6000,5,0,0
8647410,95000,49,U,2,2308.07,10,0,0
8649022,200000,32,F,2,420,4,1,3
8649219,125000,58,F,3,5914.33,13,1,1
8650268,230000,48,M,2,1218.22,2,0,0
8651787,110000,48,F,2,5000,1,0,0
8655294,155000,63,M,3,6000,1,0,0
8656185,80000,45,F,1,0.01,8,0,0
8658242,110000,49,F,3,6000,26,0,0
8659052,170000,56,M,3,6053.35,9,0,0
8659605,110000,60,,3,6053.35,6,0,0
8659702,125000,,M,2,200,9,0,0
8659869,50000,,F,2,50.01,8,0,0
8660794,140000,55,M,2,2000,1,0,0
8661081,215000,58,,1,0.01,5,0,0
8663580,95000,25,F,3,9000,1,0,0
8664048,110000,,F,2,4250,1,0,0
8664536,185000,45,F,1,0.01,5,0,0
8665206,65000,71,F,2,2000,4,0,0
8665850,155000,55,F,2,5000,5,0,0
8667187,230000,46,U,1,0.01,5,0,0
8667322,155000,75,F,2,3000,8,1,1
8667659,65000,44,F,1,0.01,8,0,0
8669325,95000,77,F,2,100,7,0,0
8669759,65000,62,F,2,3000.01,8,0,0
8670846,170000,63,F,1,0.01,10,1,1
8671354,125000,54,F,2,524.01,8,0,0
8671982,#N/A,57,M,2,2000,2,0,0
8672083,110000,56,F,2,2000,1,0,0
8672954,170000,58,F,1,0.01,12,0,0
8673284,50000,48,F,2,3000,3,0,0
8674000,65000,49,F,1,0.01,4,0,0
8674892,95000,53,M,1,0.01,8,0,0
8675120,125000,73,F,2,2800,3,0,0
8679266,80000,60,F,3,6053.35,7,0,0
8693897,125000,50,F,2,1000,4,0,0
8698511,125000,40,F,2,5000,8,0,0
8702497,80000,50,M,1,0.01,5,0,0
8714142,155000,43,F,1,0.01,,1,1
8721483,80000,66,F,3,17000,8,0,0
8721637,110000,64,M,2,3000,11,0,0
8733074,185000,49,M,2,700,11,0,0
8735980,305000,31,F,2,1000,5,1,2
8737061,140000,34,,1,0.01,8,0,0
8740526,#N/A,69,,3,9000,8,0,0
8743169,170000,69,M,4,28248.42,6,0,0
8746109,170000,35,F,1,0.01,9,1,1
8748942,170000,47,,2,1500,4,0,0
8758972,95000,74,F,2,4889.6,11,0,0
8760624,140000,63,F,2,3000,5,1,1
8762708,50000,48,F,1,0.01,5,0,0
8766835,140000,,F,3,6000,2,0,0
8770972,95000,71,F,3,11000,1,0,0
8779996,80000,,F,2,480,9,0,0
8784108,80000,39,M,1,0.01,8,0,0
8784396,320000,32,F,1,0.01,6,1,2
8786267,95000,62,,3,6107.64,6,0,0
8786828,155000,41,,1,0.01,8,0,0
8790906,260000,49,M,2,3045,6,0,0
8791430,140000,61,,1,0.01,5,0,0
8794413,200000,70,F,3,12000,36,0,0
8797862,95000,41,F,1,0.01,8,1,1
8798214,65000,67,U,2,3000,20,0,0
8801061,80000,45,F,2,1500,1,0,0
8803536,260000,43,F,1,0.01,5,1,2
8805393,110000,72,F,3,6000,2,1,1
8806438,125000,26,F,3,6000,2,1,1
8807442,125000,60,F,1,0.01,7,0,0
8809267,200000,51,M,2,1000,6,0,0
8814554,95000,49,M,4,20617.91,3,0,0
8817065,125000,66,M,3,12500,4,0,0
8822131,230000,66,F,4,64194.13,,0,0
8822751,110000,48,F,1,0.01,6,0,0
8825939,95000,,M,1,0.01,5,0,0
8826579,110000,60,F,1,0.01,5,0,0
8827729,110000,71,M,3,6000,1,0,0
8828814,50000,47,F,1,0.01,5,0,0
8829055,#N/A,75,F,3,11023.93,11,0,0
8829713,80000,30,F,1,0.01,8,1,1
8829985,155000,65,F,3,6000,2,0,0
8831653,#N/A,31,F,1,0.01,8,1,1
8835713,170000,49,M,2,520,1,0,0
8836353,125000,71,U,3,10030,2,0,0
8840571,140000,77,F,3,8400,8,1,1
8845336,200000,51,F,2,1000,5,1,2
8848734,35000,66,F,2,1000,8,0,0
8850747,125000,66,F,1,0.01,9,1,1
8853681,#N/A,48,F,1,0.01,5,0,0
8855870,170000,51,F,3,6000,4,1,1
8855978,155000,77,M,4,63709.76,7,0,0
8856710,110000,45,,1,0.01,5,0,0
8857768,80000,63,M,2,1000,7,0,0
8860513,155000,59,,3,8000,5,0,0
8862990,185000,62,F,3,12000,5,0,0
8872198,110000,59,M,2,500,8,0,0
8875782,170000,30,F,1,0.01,5,0,0
8877289,110000,63,,2,1000,25,0,0
8878889,140000,67,F,3,5553.98,2,1,1
8882746,80000,71,F,3,7000,5,1,1
8883750,170000,36,M,2,1000,6,1,1
8885079,95000,47,F,2,0.02,5,0,0
8886091,95000,46,M,2,1100,8,0,0
8889104,200000,44,M,1,0.01,5,1,1
8895570,80000,,F,2,100.01,8,0,0
8902380,35000,44,M,2,2919.55,5,0,0
8904685,65000,53,F,2,5000,1,0,0
8905037,110000,37,F,1,0.01,5,1,1
8917590,155000,60,M,3,6000,8,0,0
8921598,#N/A,32,F,1,0.01,5,1,1
8925216,50000,74,F,2,1000,5,0,0
8926867,125000,47,F,3,10000,11,0,0
8930279,50000,62,F,1,0.01,4,0,0
8934215,#N/A,38,M,1,0.01,8,1,1
8935815,110000,43,F,1,0.01,8,1,1
8936919,185000,72,F,3,6000,5,0,0
8937109,110000,50,M,2,600.01,11,0,0
8938598,80000,55,F,2,5000,3,0,0
8939039,275000,35,F,2,500,1,1,1
8944792,140000,73,M,3,15000,,0,0
8963398,125000,74,F,2,50,10,0,0
8965498,185000,67,F,2,4000,5,0,0
8967199,200000,79,F,3,7031.91,32,0,0
8976783,95000,65,F,3,5684.5,2,0,0
8977968,275000,54,F,3,6053.35,10,1,2
8985251,140000,75,F,3,9000,2,0,0
8986320,155000,49,U,1,0.01,5,0,0
8989168,125000,31,F,2,3000,3,1,1
8990697,200000,57,F,3,6000,4,0,0
8991154,110000,56,F,2,3000,3,0,0
8995796,170000,75,F,3,12158.67,7,0,0
9008497,170000,33,F,1,0.01,8,1,2
9010807,80000,49,F,1,0.01,9,0,0
9012079,80000,76,F,3,18000,6,0,0
9013113,185000,68,U,3,6000,4,0,0
9015345,35000,51,F,1,0.01,5,1,1
9015655,95000,52,U,2,840,5,0,0
9021272,#N/A,64,M,3,12000,8,0,0
9021876,140000,38,F,1,0.01,5,0,0
9026142,95000,67,M,2,4000,3,0,0
9028536,140000,38,M,1,0.01,5,0,0
9035036,155000,69,M,1,0.01,5,1,1
9038159,125000,,M,4,27909.25,12,0,0
9044345,155000,36,M,1,0.01,5,0,0
9047948,140000,36,F,1,0.01,7,1,1
9050515,80000,43,M,3,6000,5,0,0
9055096,185000,,F,3,6000,5,0,0
9059784,125000,48,M,2,1000,4,0,0
9060510,110000,64,U,3,10300,4,0,0
9063277,80000,42,F,2,600,10,0,0
9068325,110000,56,M,2,880,5,0,0
9072233,110000,,F,1,0.01,6,1,1
9072381,110000,,,1,0.01,7,0,0
9074945,#N/A,33,F,1,0.01,7,0,0
9079459,230000,46,F,2,50.01,8,1,2
9085890,155000,44,F,3,10000,1,1,1
9096418,155000,65,F,2,1000,5,0,0
9100067,110000,31,F,1,0.01,4,1,1
9103813,140000,37,F,3,18150.01,8,1,1
9105891,245000,56,F,2,1260,9,1,1
9113223,50000,50,F,1,0.01,4,0,0
9117733,#N/A,,U,3,18633.51,3,0,0
9119167,155000,65,M,2,100,11,0,0
9125442,110000,67,F,3,12000,11,0,0
9133232,140000,48,F,1,0.01,8,1,1
9136363,185000,46,F,2,1000,9,1,1
9137556,#N/A,51,,2,4000,1,0,0
9145419,230000,41,F,3,6107.64,6,1,1
9148671,110000,56,F,3,6000,4,0,0
9149651,95000,57,F,3,6000,5,0,0
9159479,#N/A,29,,3,6000,2,0,0
9163050,95000,59,M,3,6000,2,0,0
9164731,95000,59,F,3,6000,35,0,0
9170677,155000,62,F,1,0.01,5,0,0
9175636,140000,65,F,3,12000,18,0,0
9176543,95000,37,F,2,1000,9,0,0
9178155,80000,45,F,2,500,9,0,0
9178228,50000,,F,4,21008.63,8,0,0
9181695,140000,74,F,3,11884.25,8,0,0
9186360,200000,48,M,3,6000,5,0,0
9188681,155000,33,F,2,1680,4,1,1
9196471,155000,,F,3,16000,4,0,0
9197710,95000,54,U,2,380,8,0,0
9211098,110000,,F,2,0.02,8,0,0
9215417,155000,45,M,3,6053.35,5,0,0
9218416,140000,68,U,3,12000,2,0,0
9225099,185000,48,F,1,0.01,4,1,1
9231579,95000,65,F,1,0.01,5,0,0
9236708,185000,63,F,2,3500,24,0,0
9239170,215000,50,F,1,0.01,8,0,0
9239251,65000,45,F,2,3000,3,0,0
9244123,245000,69,F,2,3000,5,1,1
9247580,95000,52,F,2,600.01,8,1,1
9260277,95000,52,F,2,1.54,15,0,0
9262156,#N/A,32,F,1,0.01,4,1,2
9264000,80000,64,M,3,9000,2,0,0
9267948,95000,40,,1,0.01,5,1,1
9284028,200000,,F,3,6000,1,0,0
9289240,125000,76,M,4,20501.63,3,0,0
9290494,140000,76,M,3,6500,11,0,0
9307680,155000,43,F,1,0.01,8,0,0
9311106,80000,57,F,1,0.01,7,0,0
9311467,65000,,F,4,22761.91,23,0,0
9329188,170000,35,U,2,0.02,8,0,0
9338535,125000,30,,2,5000,3,1,1
9342508,140000,72,F,3,6000,4,0,0
9342524,200000,54,F,3,12106.7,6,1,1
9344462,170000,59,U,3,12000,9,0,0
9356584,110000,47,F,3,10000,1,0,0
9363068,230000,66,F,3,6000,6,0,0
9365117,170000,68,F,2,500,9,0,0
9365788,95000,71,M,3,9000,27,0,0
9367578,50000,50,,2,2000.01,8,0,0
9368078,170000,38,M,1,0.01,5,1,1
9368620,200000,54,F,3,6000,3,1,1
9371893,155000,54,M,2,3000,5,0,0
9373322,140000,33,F,3,6315,4,0,0
9376909,125000,70,,2,2420,5,0,0
9378073,125000,,F,2,4884.25,11,1,1
9387285,95000,47,U,2,3000,4,0,0
9389385,170000,35,F,1,0.01,5,1,1
9396063,125000,44,U,2,600,6,0,0
9396810,125000,62,U,3,6000,3,0,0
9398589,#N/A,45,F,2,3000,1,0,0
9407774,#N/A,50,,2,3000.01,8,0,0
9409564,155000,34,M,1,0.01,5,0,0
9411305,110000,41,F,2,500,12,0,0
9416633,140000,35,F,1,0.01,5,1,1
9418733,155000,49,,1,0.01,8,0,0
9419152,110000,54,F,1,0.01,4,1,1
9425861,155000,52,F,3,16852.32,7,0,0
9446605,125000,34,F,1,0.01,8,1,1
9448144,110000,31,F,2,780,1,1,1
9449663,#N/A,45,M,1,0.01,6,0,0
9451072,260000,36,M,1,0.01,8,1,1
9456880,110000,53,,1,0.01,5,0,0
9468099,140000,64,U,1,0.01,5,0,0
9469109,170000,,F,3,12053.35,7,0,0
9472126,170000,64,F,3,6053.35,6,0,0
9479023,65000,73,F,3,20000,4,0,0
9479414,125000,56,M,3,6053.36,5,0,0
9480110,275000,33,M,1,0.01,7,1,2
9480684,110000,76,F,3,9500,11,1,1
9480773,95000,,F,3,6000,5,0,0
9482695,140000,67,M,3,6000,5,1,1
9483179,80000,57,F,3,6000,2,0,0
9484396,155000,30,F,1,0.01,5,1,1
9486151,125000,62,F,3,6000,2,0,0
9486305,80000,55,M,3,6000,3,0,0
9487123,170000,41,F,2,1000,1,0,0
9487409,125000,,F,1,0.01,18,1,1
9488251,125000,,M,3,9500.01,7,0,0
9490264,155000,63,F,3,12053.35,6,0,0
9491031,110000,60,,1,0.01,4,0,0
9493093,110000,50,M,3,6053.35,6,0,0
9493271,170000,78,F,2,700,21,0,0
9494952,65000,76,F,2,1000,5,0,0
9496505,125000,34,F,1,0.01,5,0,0
9496947,110000,50,,1,0.01,4,0,0
9497242,95000,79,F,3,6000,5,0,0
9497307,80000,53,F,1,0.01,5,0,0
9497862,125000,47,M,3,20000,4,0,0
9497935,95000,48,F,1,0.01,5,0,0
9498230,95000,50,M,3,10000,3,0,0
9498729,215000,67,M,2,2000,8,1,1
9499253,155000,49,U,1,0.01,9,0,0
9499377,230000,54,F,3,6000,1,1,2
9499946,95000,76,F,4,20483.56,13,0,0
9500227,125000,65,M,1,0.01,12,0,0
9500804,140000,35,F,1,0.01,5,0,0
9500987,95000,54,M,2,3052.65,8,0,0
9501290,65000,47,,3,9000,2,0,0
9502785,140000,45,M,1,0.01,2,0,0
9503285,185000,56,F,3,15266.22,3,0,0
9503374,110000,71,F,2,480,5,0,0
9503684,50000,44,U,1,0.01,5,0,0
9503862,#N/A,62,M,1,0.01,4,0,0
9504680,110000,53,F,2,2085.88,9,0,0
9505326,65000,63,,2,4000,16,0,0
9505601,110000,53,M,3,7300,8,0,0
9507361,155000,29,M,2,300.01,7,0,0
9508708,95000,60,F,1,0.01,5,1,1
9509267,155000,61,F,3,10000,5,1,1
9509569,#N/A,29,M,1,0.01,4,0,0
9509674,140000,51,F,3,7000,5,0,0
9510052,110000,,F,1,0.01,4,0,0
9510303,#N/A,54,F,2,1200,11,0,0
9511016,80000,62,M,2,3000,6,0,0
9511210,155000,70,F,1,0.01,8,0,0
9511849,140000,40,F,2,2400,1,0,0
9512705,80000,59,M,1,0.01,5,0,0
9513884,170000,63,F,3,12000,2,0,0
9514074,140000,71,F,2,3000,11,0,0
9515364,65000,53,M,3,6500,1,0,0
9515445,185000,74,M,4,20513.04,3,0,0
9515615,95000,40,M,1,0.01,8,0,0
9516816,110000,,F,1,0.01,8,1,1
9517081,170000,59,,3,8500,5,0,0
9517731,185000,58,M,3,11000,30,0,0
9517936,140000,72,F,3,18026.67,8,0,0
9518258,125000,34,F,1,0.01,5,1,1
9518304,155000,38,F,1,0.01,8,1,1
9518401,215000,60,M,2,1000,5,0,0
9519149,125000,29,F,2,1738.87,12,1,1
9519998,110000,57,M,2,4000,2,0,0
9520562,80000,58,,2,2000,2,0,0
9521089,215000,55,,2,3000,3,1,2
9523081,125000,61,M,2,424.55,5,0,0
9523634,110000,40,F,1,0.01,7,1,1
9523952,125000,38,M,1,0.01,5,0,0
9525041,125000,70,F,2,3000,8,0,0
9526463,50000,27,F,2,2000,1,0,0
9527257,65000,56,M,2,4558.79,9,0,0
9528547,80000,29,M,1,0.01,,1,1
9528628,200000,50,,1,0.01,5,0,0
9529276,140000,52,M,2,1750,11,0,0
9529438,155000,,F,2,2000,13,0,0
9529829,95000,62,F,2,0.02,5,0,0
9530274,80000,40,M,1,0.01,9,0,0
9530770,65000,48,F,2,2000,9,0,0
9530967,65000,,U,3,7500,5,0,0
9531041,140000,45,M,1,0.01,7,0,0
9531408,155000,37,F,1,0.01,5,0,0
9531483,215000,54,F,2,3000,3,1,1
9531564,185000,69,F,4,20388.79,3,0,0
9532005,170000,71,F,3,5200,11,0,0
9532196,125000,61,M,3,11000,1,0,0
9532250,125000,70,U,2,2000,2,0,0
9535845,170000,66,F,3,6000,1,1,1
9536256,65000,76,,2,1107.64,4,0,0
9537856,110000,62,M,2,2400,9,0,0
9541810,140000,,U,1,0.01,7,0,0
9543686,140000,70,F,3,6105.32,21,0,0
9543937,125000,68,F,1,0.01,5,0,0
9544119,185000,36,M,2,2000,1,1,1
9546952,185000,57,M,3,6000.01,5,0,0
9549978,#N/A,67,,1,0.01,9,0,0
9550380,80000,69,F,4,44428.13,2,0,0
9550461,155000,60,F,4,30000,1,1,1
9550682,95000,,,1,0.01,4,0,0
9550771,110000,34,M,1,0.01,4,1,1
9554580,110000,50,F,3,13800,8,0,0
9554823,125000,77,F,2,2000,9,0,0
9555226,125000,64,U,2,3000,5,0,0
9556028,110000,52,F,1,0.01,5,0,0
9557873,95000,70,M,3,7000,17,0,0
9559205,155000,50,,1,0.01,8,0,0
9560149,140000,51,F,2,1800,5,0,0
9560599,155000,53,U,2,1500,15,0,0
9561188,185000,69,F,3,15000,4,0,0
9562273,80000,78,F,2,4000,2,0,0
9564462,200000,33,F,3,6000,1,1,1
9565043,140000,39,,1,0.01,5,0,0
9566619,80000,60,F,3,6000,4,0,0
9567240,215000,,M,4,20508.88,3,0,0
9569804,185000,55,F,1,0.01,8,0,0
9570012,170000,72,F,2,2000,5,1,1
9570578,140000,49,F,2,1000,7,1,1
9571213,215000,79,M,2,3000.01,5,0,0
9571914,65000,37,F,2,4000,4,0,0
9572287,95000,42,F,2,3000,3,0,0
9572570,80000,57,U,1,0.01,8,0,0
9572627,110000,60,,2,2000,5,0,0
9572872,125000,54,M,3,6000,9,0,0
9573356,155000,54,M,1,0.01,5,0,0
9574042,110000,48,U,2,5000,1,0,0
9574980,80000,55,M,2,2200,5,0,0
9576843,80000,35,M,1,0.01,8,0,0
9577467,95000,75,F,2,3000,19,0,0
9577637,80000,45,U,1,0.01,4,0,0
9579133,110000,63,M,3,12000,8,0,0
9579532,260000,51,F,1,0.01,5,1,1
9579702,170000,57,,2,2000,10,0,0
9579818,95000,53,F,1,0.01,8,0,0
9579877,35000,45,F,1,0.01,6,0,0
9579958,125000,40,M,1,0.01,,0,0
9580794,230000,52,M,1,0.01,9,0,0
9581103,185000,69,M,2,5000,2,1,1
9582274,170000,39,F,1,0.01,5,0,0
9582428,125000,,M,2,0.02,5,0,0
9584005,#N/A,35,F,2,1500,5,1,1
9584420,185000,41,F,2,2200,4,1,1
9585834,#N/A,39,F,1,0.01,10,1,2
9587519,95000,,,3,6000,2,0,0
9588027,155000,59,F,2,3000,8,1,2
9588558,95000,55,M,3,6000,5,0,0
9590390,140000,47,U,3,10400,9,0,0
9590846,80000,,F,3,17300,9,0,0
9591141,200000,66,M,3,5500,6,0,0
9591664,140000,,F,3,12000,8,0,0
9592458,200000,,F,1,0.01,5,1,2
9594817,200000,46,F,1,0.01,5,0,0
9595821,230000,35,F,1,0.01,8,1,1
9596836,110000,62,F,3,10000,4,1,1
9597247,290000,,F,2,1300,9,1,1
9597328,110000,36,F,2,500,1,1,1
9597727,185000,61,U,2,4872,8,0,0
9598375,95000,38,,1,0.01,5,1,1
9598952,110000,77,U,2,1250,7,0,0
9599436,230000,51,F,1,0.01,5,1,2
9602151,35000,53,F,2,3052.66,7,0,0
9602925,170000,49,M,1,0.01,4,0,0
9603220,185000,66,F,1,0.01,31,0,0
9604634,65000,78,M,2,3000,5,0,0
9606971,80000,60,F,1,0.01,5,0,0
9607730,95000,68,M,2,1600,9,0,0
9608788,140000,48,M,2,420,4,0,0
9608915,125000,55,F,2,2000,6,0,0
9609903,110000,66,M,3,20000,4,0,0
9609989,110000,69,F,3,13025,4,0,0
9610847,140000,50,F,4,25000,13,0,0
9614613,125000,51,M,1,0.01,5,0,0
9615083,185000,52,F,2,4000,5,0,0
9617078,95000,31,M,1,0.01,5,0,0
9618562,140000,,F,1,0.01,5,1,1
9621091,80000,44,F,1,0.01,8,0,0
9624422,125000,52,F,1,0.01,8,1,1
9624562,95000,64,F,3,12315,29,0,0
9626786,125000,54,F,2,300.01,9,1,1
9627375,110000,59,F,1,0.01,5,0,0
9627812,#N/A,,F,2,3000,2,1,1
9628126,260000,55,M,2,3000,2,1,2
9629335,155000,68,,2,1250,13,0,0
9629963,170000,29,F,1,0.01,5,1,1
9630546,95000,73,F,2,3026.68,7,0,0
9631445,350000,33,F,3,6000,1,1,3
9632247,95000,59,,2,3000,3,0,0
9634630,155000,58,F,3,6000,1,1,1
9634770,#N/A,72,M,1,0.01,10,0,0
9636129,215000,58,F,1,0.01,4,1,2
9636773,140000,78,F,3,18000,12,0,0
9637419,170000,52,M,3,6000,15,0,0
9638083,80000,33,F,1,0.01,4,1,1
9639713,95000,27,U,2,840,6,0,0
9639810,#N/A,42,M,2,0.02,5,0,0
9640002,95000,68,F,2,0.02,9,1,1
9640363,80000,66,F,3,6000,2,1,1
9641688,95000,49,M,1,0.01,5,0,0
9643095,155000,60,F,2,1000,5,0,0
9644369,140000,49,,2,2000,9,0,0
9645012,65000,45,,1,0.01,8,0,0
9646531,125000,54,F,1,0.01,5,0,0
9646655,50000,45,F,1,0.01,5,0,0
9646825,140000,51,F,3,6000,1,0,0
9648127,140000,45,F,2,50,2,0,0
9649115,65000,41,M,1,0.01,5,0,0
9650024,80000,75,F,2,1100,4,0,0
9651144,140000,47,M,1,0.01,8,0,0
9651357,140000,60,F,2,1560.22,8,0,0
9651845,110000,,M,3,6053.35,7,0,0
9653716,185000,54,M,3,20000,6,0,0
9656774,245000,57,M,2,1000,4,0,0
9658718,110000,62,F,4,25457.45,7,0,0
9658831,110000,74,U,2,5000,2,0,0
9661352,95000,52,F,3,12000,8,0,0
9662448,65000,54,F,1,0.01,4,0,0
9663215,155000,54,M,1,0.01,8,0,0
9664378,125000,31,F,2,116.85,10,0,0
9664564,125000,53,F,1,0.01,8,0,0
9665595,155000,64,F,2,3000,7,0,0
9665889,95000,50,F,4,34895.94,9,0,0
9668039,125000,48,U,1,0.01,8,0,0
9668721,170000,68,F,4,21053.35,29,0,0
9670904,#N/A,57,F,2,500,8,0,0
9671625,50000,40,F,2,1000,1,0,0
9672176,215000,36,M,1,0.01,11,1,1
9672710,80000,77,F,3,11999,6,0,0
9673202,110000,73,F,3,7535.1,8,0,0
9673687,170000,43,F,4,23042.91,8,1,1
9673865,140000,72,F,2,1680,11,0,0
9674039,110000,71,,4,65703.3,12,0,0
9674454,185000,51,M,1,0.01,6,0,0
9674837,125000,49,F,1,0.01,7,0,0
9675507,125000,76,M,1,0.01,8,0,0
9675795,140000,33,F,3,12000,2,1,1
9677828,95000,55,,3,6000,5,0,0
9678956,95000,71,,1,0.01,8,0,0
9679448,125000,71,U,2,3000,3,0,0
9680071,185000,45,,3,6000,4,0,0
9680500,110000,42,,3,6000,3,0,0
9681035,140000,64,F,3,9000.01,8,0,0
9681744,80000,51,M,1,0.01,8,0,0
9683135,230000,55,F,3,6000,2,1,1
9683585,140000,44,F,2,60,11,0,0
9684212,80000,65,M,2,3000,7,0,0
9685383,155000,75,,1,0.01,9,0,0
9685847,125000,78,F,3,6025,3,0,0
9686223,110000,53,M,2,1700,9,0,0
9686541,155000,65,F,3,6000,1,1,1
9686843,125000,61,F,3,6053.35,5,0,0
9688285,185000,61,,3,10000,4,0,0
9689710,110000,50,F,3,6000,5,1,1
9689834,65000,55,F,3,6000,1,0,0
9690409,170000,59,F,3,6053.35,,0,0
9690735,#N/A,43,F,1,0.01,8,1,1
9690972,95000,50,M,1,0.01,5,0,0
9691650,245000,60,F,2,5000,1,1,1
9694153,155000,,U,2,5000,6,0,0
9704353,125000,41,F,1,0.01,8,0,0
9705260,#N/A,35,F,1,0.01,9,1,1
9705759,170000,37,F,2,1000,8,1,1
9708405,155000,69,,3,6053.35,7,0,0
9710035,110000,69,F,3,6053.35,7,0,0
9710302,155000,57,F,3,10000,2,1,2
